Facility Type,Loc Id,ADO,State Id,County,County State,City,Name,Ownership,Use,ARP Latitude,ARP Latitude Sec,ARP Longitude,ARP Longitude Sec,Elevation,Magnetic Variation,Sectional,Tie In FSS Id,Tie In FSS Name,FSS Toll Free Number,Fuel Types,ATCT,UNICOM,CTAF,ICAO Id
AIRPORT,SXQ,NONE,AK,KENAI-COOK INLET,AK,SOLDOTNA,SOLDOTNA,PU,PU,060-28-30.5000N,217710.5000N,151-02-22.7000W,0543742.7000W,113.4,15E,ANCHORAGE,ENA,KENAI,1-866-864-1737,100LL A,N,,122.500,PASX
AIRPORT,TAL,NONE,AK,YUKON-KOYUKUK,AK,TANANA,RALPH M CALHOUN MEML,PU,PU,065-10-27.8000N,234627.8000N,152-06-29.2000W,0547589.2000W,242.3,19E,FAIRBANKS,FAI,FAIRBANKS,1-866-248-6516,,N,,122.900,PATA
AIRPORT,TER,NONE,AK,NOME,AK,TELLER,TELLER,PU,PU,065-14-25.4000N,234865.4000N,166-20-21.8000W,0598821.8000W,298.5,09E,NOME,OME,NOME,1-800-478-8400,,N,,123.000,PATE
AIRPORT,TOG,NONE,AK,DILLINGHAM,AK,TOGIAK VILLAGE,TOGIAK,PU,PU,059-03-12.8000N,212592.8000N,160-23-48.4000W,0577428.4000W,18,11E,KODIAK,ENA,KENAI,1-866-864-1737,,N,,122.500,PATG
AIRPORT,TKA,NONE,AK,MATANUSKA-SUSITNA,AK,TALKEETNA,TALKEETNA,PU,PU,062-19-16.9400N,224356.9390N,150-05-33.7900W,0540333.7860W,365,16E,ANCHORAGE,TKA,TALKEETNA,1-800-478-7150,100LL A A+,N,123.000,123.600,PATK
AIRPORT,ATM,NONE,AK,KUSKOKWIM,AK,TAYLOR MOUNTAIN MINE,TAYLOR MOUNTAIN,PU,PU,060-52-04.0000N,219124.0000N,157-23-31.0000W,0566611.0000W,1000,20E,MC GRATH,ENA,KENAI,1-866-864-1737,,N,,122.900,PATM
AIRPORT,ATK,NONE,AK,NORTH SLOPE,AK,ATQASUK,ATQASUK EDWARD BURNELL SR MEML,PU,PU,070-28-01.6000N,253681.6000N,157-26-08.4000W,0566768.4000W,101.3,13E,CAPE LISBURNE,BRW,BARROW,LC852-2511,,N,,122.900,PATQ
AIRPORT,TTW,NONE,AK,MATANUSKA-SUSITNA,AK,CANTWELL,CANTWELL,PR,PU,063-23-28.3400N,228208.3370N,148-57-20.2200W,0536240.2190W,2190,27E,ANCHORAGE,ENA,KENAI,1-866-864-1737,100LL,N,,122.900,PATW
AIRPORT,AUK,NONE,AK,KUSILVAK,AK,ALAKANUK,ALAKANUK,PU,PU,062-40-59.0000N,225659.0000N,164-43-19.9000W,0592999.9000W,21.7,17E,BETHEL,ENA,KENAI,1-866-864-1737,,N,,122.900,PAUK
AIRPORT,UMT,NONE,AK,NORTH SLOPE,AK,UMIAT,UMIAT,PU,PU,069-22-16.0100N,249736.0056N,152-08-05.9400W,0547685.9376W,267.6,21E,POINT BARROW,FAI,FAIRBANKS,1-866-248-6516,,N,122.800,122.800,PAUM
AIRPORT,UNK,NONE,AK,NOME,AK,UNALAKLEET,UNALAKLEET,PU,PU,063-53-18.6000N,229998.6000N,160-47-56.8000W,0578876.8000W,27.3,11E,MC GRATH,OME,NOME,1-800-478-8400,100LL A,N,,123.000,PAUN
AIRPORT,UUO,NONE,AK,MATANUSKA-SUSITNA,AK,WILLOW,WILLOW,PU,PU,061-45-15.0800N,222315.0800N,150-03-06.2600W,0540186.2600W,215.3,21E,ANCHORAGE,ENA,KENAI,1-866-864-1737,100LL,N,,122.800,PAUO
AIRPORT,7AK,NONE,AK,ALEUTIANS EAST,AK,AKUTAN,AKUTAN,PU,PU,054-08-40.6000N,194920.6000N,165-36-14.7900W,0596174.7900W,129.3,10E,DUTCH HARBOR,CDB,COLD BAY,1-800-478-7250,,N,,122.900,PAUT
AIRPORT,VAK,NONE,AK,KUSILVAK,AK,CHEVAK,CHEVAK,PU,PU,061-32-27.0000N,221547.0000N,165-36-03.2000W,0596163.2000W,60.7,09E,BETHEL,ENA,KENAI,1-866-864-1737,,N,122.800,123.000,PAVA
AIRPORT,KVC,NONE,AK,ALEUTIANS EAST,AK,KING COVE,KING COVE,PU,PU,055-06-58.9800N,198418.9830N,162-15-59.5300W,0584159.5280W,148.9,10E,COLD BAY,CDB,COLD BAY,1-800-478-7250,,N,,122.900,PAVC
AIRPORT,VDZ,NONE,AK,VALDEZ-CORDOVA,AK,VALDEZ,VALDEZ PIONEER FLD,PU,PU,061-08-03.2000N,220083.1990N,146-14-41.1700W,0526481.1650W,128,19E,ANCHORAGE,JNU,JUNEAU,1-866-297-2236,100LL A,N,,122.900,PAVD
AIRPORT,VEE,NONE,AK,UPPER YUKON,AK,VENETIE,VENETIE,PR,PU,067-00-31.2300N,241231.2300N,146-21-58.8900W,0526918.8900W,574.1,18E,FAIRBANKS,FAI,FAIRBANKS,1-866-248-6516,,N,,122.900,PAVE
AIRPORT,KVL,NONE,AK,NORTHWEST ARCTIC,AK,KIVALINA,KIVALINA,PU,PU,067-44-10.1000N,243850.1000N,164-33-48.6000W,0592428.6000W,18.4,15E,NOME,OTZ,KOTZEBUE,1-800-478-7460,,N,122.800,122.800,PAVL
AIRPORT,WBQ,NONE,AK,YUKON-KOYUKUK,AK,BEAVER,BEAVER,PU,PU,066-21-44.0000N,238904.0000N,147-24-23.4000W,0530663.4000W,364.7,16E,FAIRBANKS,FAI,FAIRBANKS,1-866-248-6516,,N,,122.900,PAWB
AIRPORT,SWD,NONE,AK,KENAI PENINSULA,AK,SEWARD,SEWARD,PU,PU,060-07-47.5900N,216467.5891N,149-24-59.8700W,0537899.8660W,27.7,19E,SEWARD,ENA,KENAI,1-866-864-1737,100LL A,N,,122.900,PAWD
AIRPORT,WRG,NONE,AK,WRANGELL-PETERSBURG,AK,WRANGELL,WRANGELL,PU,PU,056-29-03.6000N,203343.6000N,132-22-11.4000W,0476531.4000W,44,20E,JUNEAU,SIT,SITKA,1-800-478-6300,100LL A,N,,122.600,PAWG
AIRPORT,AWI,NONE,AK,BARROW,AK,WAINWRIGHT,WAINWRIGHT,PU,PU,070-38-16.8000N,254296.8000N,159-59-41.1000W,0575981.1000W,45.1,12E,CAPE LISBURNE,BRW,BARROW,LC852-2511,,N,,122.800,PAWI
AIRPORT,WMO,NONE,AK,NOME,AK,WHITE MOUNTAIN,WHITE MOUNTAIN,PU,PU,064-41-21.1000N,232881.1000N,163-24-45.9000W,0588285.9000W,267.4,12E,NOME,OME,NOME,1-800-478-8400,,N,,122.900,PAWM
AIRPORT,WTK,NONE,AK,NORTHWEST ARCTIC,AK,NOATAK,NOATAK,PU,PU,067-33-40.2000N,243220.2000N,162-58-49.5000W,0586729.5000W,91.6,11E,NOME,OTZ,KOTZEBUE,1-800-478-7460,,N,122.800,122.800,PAWN
AIRPORT,IEM,NONE,AK,VALDEZ-CORDOVA,AK,WHITTIER,WHITTIER,PU,PU,060-46-37.8100N,218797.8100N,148-43-10.7500W,0535390.7500W,39,25E,ANCHORAGE,ENA,KENAI,1-866-864-1737,,N,,122.900,PAWR
AIRPORT,IYS,NONE,AK,MATANUSKA-SUSITNA,AK,WASILLA,WASILLA,PU,PU,061-34-19.1500N,221659.1501N,149-32-22.4000W,0538342.4041W,353.7,18E,ANCHORAGE,ENA,KENAI,1-866-864-1737,100LL A,N,,122.800,PAWS
AIRPORT,PXK,NONE,AK,VALDEZ-CHITNA-WHITIE,AK,PAXSON,PAXSON,PR,PU,063-01-28.4900N,226888.4880N,145-30-01.9800W,0523801.9830W,2653,28E,ANCHORAGE,ENA,KENAI,1-866-864-1737,,N,,122.900,PAXK
AIRPORT,YAK,NONE,AK,YAKUTAT,AK,YAKUTAT,YAKUTAT,PU,PU,059-30-11.9600N,214211.9640N,139-39-36.9700W,0502776.9650W,39.7,20E,JUNEAU,JNU,JUNEAU,1-866-297-2236,100 A1+,N,,123.600,PAYA
AIRPORT,AKI,NONE,AK,BETHEL,AK,AKIAK,AKIAK,PU,PU,060-54-10.4300N,219250.4300N,161-13-50.1000W,0580430.1000W,39.8,16E,MC GRATH,ENA,KENAI,1-866-864-1737,,N,,122.900,PFAK
AIRPORT,6A8,NONE,AK,YUKON-KOYUKUK,AK,ALLAKAKET,ALLAKAKET,PU,PU,066-33-06.6000N,239586.6000N,152-37-19.8000W,0549439.8000W,441.1,22E,FAIRBANKS,FAI,FAIRBANKS,1-866-248-6516,,N,,122.900,PFAL
AIRPORT,C05,NONE,AK,VALDEZ-CORDOVA,AK,CHENEGA,CHENEGA BAY,PU,PU,060-04-42.8200N,216282.8200N,147-59-41.0400W,0532781.0450W,68.9,19E,SEWARD,JNU,JUNEAU,1-866-297-2236,,N,,122.900,PFCB
AIRPORT,CLP,NONE,AK,DILLINGHAM,AK,CLARKS POINT,CLARKS POINT,PU,PU,058-50-01.3000N,211801.3000N,158-31-45.8000W,0570705.8000W,79.6,15E,KODIAK,DLG,DILLINGHAM,LC842-5275,,N,,122.900,PFCL
AIRPORT,ELI,NONE,AK,NOME,AK,ELIM,ELIM,PU,PU,064-36-53.9000N,232613.9000N,162-16-13.9000W,0584173.9000W,161.5,09E,NOME,OME,NOME,1-800-478-8400,,N,,122.800,PFEL
AIRPORT,Z09,NONE,AK,BETHEL,AK,KASIGLUK,KASIGLUK,PU,PU,060-52-24.0000N,219144.0000N,162-31-27.5000W,0585087.5000W,47.9,12E,BETHEL,ENA,KENAI,1-866-864-1737,,N,,122.900,PFKA
AIRPORT,9K2,NONE,AK,LAKE AND PENINSULA,AK,KOKHANOK,KOKHANOK,PU,PU,059-25-59.8300N,213959.8300N,154-48-09.3300W,0557289.3300W,114.7,14E,KODIAK,ILI,ILIAMNA,LC571-1240,,N,,122.900,PFKK
AIRPORT,2A9,NONE,AK,KUSILVAK,AK,KOTLIK,KOTLIK,PU,PU,063-01-50.1000N,226910.1000N,163-31-57.5000W,0588717.5000W,13.6,15E,BETHEL,ENA,KENAI,1-866-864-1737,,N,,122.900,PFKO
SEAPLANE BASE,KPB,NONE,AK,PRINCE OF WALES,AK,POINT BAKER,POINT BAKER,PU,PU,056-21-06.6900N,202866.6950N,133-37-21.3100W,0481041.3110W,0,26E,JUNEAU,SIT,SITKA,1-800-478-6300,,N,,122.900,PFKP
AIRPORT,KTS,NONE,AK,NOME,AK,BREVIG MISSION,BREVIG MISSION,PU,PU,065-19-52.8000N,235192.8000N,166-27-56.6000W,0599276.6000W,38.1,09E,NOME,OME,NOME,1-800-478-8400,,N,,123.000,PFKT
AIRPORT,KYU,NONE,AK,YUKON-KOYUKUK,AK,KOYUKUK,KOYUKUK,PU,PU,064-52-32.9000N,233552.9000N,157-43-49.6000W,0567829.6000W,148.9,11E,FAIRBANKS,FAI,FAIRBANKS,1-866-248-6516,,N,,122.900,PFKU
AIRPORT,KWT,NONE,AK,BETHEL,AK,KWETHLUK,KWETHLUK,PU,PU,060-47-25.2000N,218845.2000N,161-26-37.3000W,0581197.3000W,25.3,14E,MC GRATH,ENA,KENAI,1-866-864-1737,,N,,122.900,PFKW
AIRPORT,F02,SEA,AK,BETHEL,AK,MERTARVIK,MERTARVIK QUARRY ROAD LANDING STRIP,PU,PU,060-49-06.1900N,218946.1856N,164-31-08.4500W,0592268.4487W,70.2,10E,BETHEL,ENA,KENAI,1-866-864-1737,,N,,122.900,PFME
AIRPORT,RMP,NONE,AK,YUKON-KOYUKUK,AK,RAMPART,RAMPART,PU,PU,065-30-28.4400N,235828.4400N,150-08-27.0000W,0540507.0000W,306.7,24E,FAIRBANKS,FAI,FAIRBANKS,1-866-248-6516,,N,,122.900,PFMP
AIRPORT,D76,NONE,AK,NORTHWEST ARCTIC,AK,NOORVIK,ROBERT/BOB/CURTIS MEML,PU,PU,066-49-03.1000N,240543.1000N,161-01-20.1000W,0579680.1000W,54.5,11E,NOME,OTZ,KOTZEBUE,1-800-478-7460,,N,,122.700,PFNO
AIRPORT,2C7,NONE,AK,NOME,AK,SHAKTOOLIK,SHAKTOOLIK,PU,PU,064-22-15.9000N,231735.9000N,161-13-26.3000W,0580406.3000W,24.4,11E,NOME,OME,NOME,1-800-478-8400,,N,122.800,122.800,PFSH
AIRPORT,SVS,NONE,AK,YUKON-KOYUKUK,AK,STEVENS VILLAGE,STEVENS VILLAGE,PU,PU,066-01-01.8000N,237661.8000N,149-03-15.7000W,0536595.7000W,328.3,22E,FAIRBANKS,FAI,FAIRBANKS,1-866-248-6516,,N,,122.900,PFSV
SEAPLANE BASE,TKL,NONE,AK,JUNEAU,AK,TAKU LODGE,TAKU LODGE,PR,PU,058-29-22.8600N,210562.8590N,133-56-36.3200W,0482196.3160W,0,28E,JUNEAU,JNU,JUNEAU,1-866-297-2236,,N,123.050,123.050,PFTK
AIRPORT,6K8,NONE,AK,SOUTHEAST FAIRBANKS,AK,TOK,TOK JUNCTION,PU,PU,063-19-46.2500N,227986.2515N,142-57-13.2600W,0514633.2625W,1642.8,29E,ANCHORAGE,ORT,NORTHWAY,1-800-478-6611,100LL A,N,122.800,122.800,PFTO
AIRPORT,WSN,NONE,AK,BRISTOL BAY,AK,SOUTH NAKNEK,SOUTH NAKNEK NR 2,PU,PU,058-42-07.5000N,211327.5000N,157-00-09.3000W,0565209.3000W,162.3,13E,KODIAK,ENA,KENAI,1-866-864-1737,,N,,122.900,PFWS
AIRPORT,FYU,NONE,AK,YUKON-KOYUKUK,AK,FORT YUKON,FORT YUKON,PU,PU,066-34-20.7000N,239660.7000N,145-14-46.8000W,0522886.8000W,447.2,20E,FAIRBANKS,FAI,FAIRBANKS,1-866-248-6516,,N,,122.500,PFYU
AIRPORT,Z13,NONE,AK,BETHEL,AK,AKIACHAK,AKIACHAK,PU,PU,060-54-49.7100N,219289.7150N,161-29-35.9900W,0581375.9850W,22.8,19E,MC GRATH,ENA,KENAI,1-866-864-1737,,N,,122.900,PFZK
AIRPORT,GRO,HNL,MP,NORTHERN MARIANA IS,MP,ROTA ISLAND,BENJAMIN TAISACAN MANGLONA INTL,PU,PU,014-10-27.6600N,051027.6580N,145-14-28.0300E,0522868.0290E,606.3,02E,GNC 7,HNL,HONOLULU,1-800-WX-BRIEF,,N,,123.600,PGRO
AIRPORT,GSN,HNL,MP,NORTHERN MARIANA IS,MP,SAIPAN ISLAND,FRANCISCO C ADA/SAIPAN INTL,PU,PU,015-07-12.8900N,054432.8950N,145-43-47.9500E,0524627.9510E,214,02E,GNC 7,HNL,HONOLULU,1-800-WX-BRIEF,100 100LL A1+,Y,,,PGSN
AIRPORT,GUM,HNL,GU,GUAM,GU,GUAM,GUAM INTL,PU,PU,013-29-02.2200N,048542.2224N,144-47-49.6600E,0521269.6576E,304.5,02E,GNC 7,HNL,HONOLULU,1-800-WX-BRIEF,100LL A1,Y,,,PGUM
AIRPORT,TNI,HNL,MP,NORTHERN MARIANA IS,MP,TINIAN ISLAND,TINIAN INTL,PU,PU,014-59-57.2300N,053997.2300N,145-37-09.6600E,0524229.6630E,270,01E,GNC 7,HNL,HONOLULU,1-800-WX-BRIEF,,N,,123.600,PGWT
AIRPORT,HDH,HNL,HI,HONOLULU,HI,MOKULEIA,DILLINGHAM AIRFIELD,MR,PU,021-34-46.1000N,077686.1050N,158-11-50.2100W,0569510.2130W,14.2,11E,HAWAIIAN ISLANDS,HNL,HONOLULU,1-800-WX-BRIEF,100 A,N,123.000,123.000,PHDH
AIRPORT,HNM,HNL,HI,MAUI,HI,HANA,HANA,PU,PU,020-47-44.2900N,074864.2938N,156-00-51.9800W,0561651.9764W,77.5,11E,HAWAIIAN ISLANDS,HNL,HONOLULU,1-800-WX-BRIEF,,N,,122.900,PHHN
AIRPORT,JRF,HNL,HI,HONOLULU,HI,KAPOLEI,KALAELOA (JOHN RODGERS FLD),PU,PU,021-18-26.4700N,076706.4740N,158-04-13.0900W,0569053.0860W,30,11E,HAWAIIAN ISLANDS,HNL,HONOLULU,1-800-WX-BRIEF,100LL A A1,Y,,132.600,PHJR
AIRPORT,KOA,HNL,HI,HAWAII,HI,KAILUA/KONA,ELLISON ONIZUKA KONA INTL AT KEAHOLE,PU,PU,019-44-19.5600N,071059.5570N,156-02-44.2700W,0561764.2730W,47.1,11E,HAWAIIAN ISLANDS,HNL,HONOLULU,1-800-WX-BRIEF,100 A,Y,,120.300,PHKO
AIRPORT,LIH,HNL,HI,KAUAI,HI,LIHUE,LIHUE,PU,PU,021-58-33.5400N,079113.5400N,159-20-20.2500W,0573620.2480W,152.4,11E,HAWAIIAN ISLANDS,HNL,HONOLULU,1-800-WX-BRIEF,100 A,Y,,118.900,PHLI
AIRPORT,LUP,HNL,HI,KALAWAO,HI,KALAUPAPA,KALAUPAPA,PU,PU,021-12-39.7500N,076359.7450N,156-58-24.9500W,0565104.9500W,23.9,11E,HAWAIIAN ISLANDS,HNL,HONOLULU,1-800-WX-BRIEF,,N,,122.900,PHLU
AIRPORT,MKK,HNL,HI,MAUI,HI,KAUNAKAKAI,MOLOKAI,PU,PU,021-09-10.3900N,076150.3890N,157-05-46.5200W,0565546.5220W,453.9,11E,HAWAIIAN ISLANDS,HNL,HONOLULU,1-800-WX-BRIEF,,Y,,125.700,PHMK
AIRPORT,MUE,HNL,HI,HAWAII,HI,KAMUELA,WAIMEA-KOHALA,PU,PU,020-00-04.7800N,072004.7770N,155-40-05.1900W,0560405.1860W,2671.1,11E,HAWAIIAN ISLANDS,HNL,HONOLULU,1-800-WX-BRIEF,,N,,122.900,PHMU
AIRPORT,HNL,HNL,HI,HONOLULU,HI,HONOLULU,DANIEL K INOUYE INTL,PU,PU,021-19-04.1400N,076744.1420N,157-55-12.8200W,0568512.8190W,12.6,11E,HAWAIIAN ISLANDS,HNL,HONOLULU,1-800-WX-BRIEF,100 A A1+,Y,,,PHNL
AIRPORT,LNY,HNL,HI,MAUI,HI,LANAI CITY,LANAI,PU,PU,020-47-08.2000N,074828.2000N,156-57-05.1100W,0565025.1050W,1308.1,11E,HAWAIIAN ISLANDS,HNL,HONOLULU,1-800-WX-BRIEF,A,N,,122.900,PHNY
AIRPORT,OGG,HNL,HI,MAUI,HI,KAHULUI,KAHULUI,PU,PU,020-53-55.1300N,075235.1350N,156-25-49.6500W,0563149.6510W,55.4,11E,HAWAIIAN ISLANDS,HNL,HONOLULU,1-800-WX-BRIEF,100 A,Y,122.950,118.700,PHOG
AIRPORT,PAK,HNL,HI,KAUAI,HI,HANAPEPE,PORT ALLEN,PU,PU,021-53-49.0000N,078829.0000N,159-36-11.4000W,0574571.4000W,24,11E,HAWAIIAN ISLANDS,HNL,HONOLULU,1-800-WX-BRIEF,,N,,122.900,PHPA
AIRPORT,ITO,HNL,HI,HAWAII,HI,HILO,HILO INTL,PU,PU,019-43-12.9500N,070992.9468N,155-02-54.4900W,0558174.4925W,37.6,11E,HAWAIIAN ISLANDS,HNL,HONOLULU,1-800-WX-BRIEF,100LL A,Y,,118.100,PHTO
AIRPORT,UPP,HNL,HI,HAWAII,HI,HAWI,UPOLU,PU,PU,020-15-54.7000N,072954.7000N,155-51-35.8000W,0561095.8000W,96,11E,HAWAIIAN ISLANDS,HNL,HONOLULU,1-800-WX-BRIEF,,N,,122.900,PHUP
AIRPORT,MAJ,HNL,,MARSHALL ISLANDS,MH,MAJURO ATOLL,AMATA KABUA INTL,PU,PU,007-03-53.9000N,025433.9000N,171-16-19.3000E,0616579.3000E,6.6,10E,CAPE LISBURNE,HNL,HONOLULU,1-800-WX-BRIEF,A1+,N,,123.600,PKMJ
AIRPORT,MDY,HNL,QM,MIDWAY ISLANDS,QM,MIDWAY ATOLL,HENDERSON FLD,PU,PU,028-12-05.3400N,101525.3420N,177-22-52.7100W,0638572.7120W,12,10E,HAWAIIAN ISLANDS,HNL,HONOLULU,1-800-WX-BRIEF,,N,,122.900,PMDY
AIRPORT,4KA,NONE,AK,BETHEL,AK,TUNUNAK,TUNUNAK,PU,PU,060-34-10.3000N,218050.3000N,165-14-46.6000W,0594886.6000W,62.3,16E,BETHEL,ENA,KENAI,1-866-864-1737,,N,,122.900,POKA
SEAPLANE BASE,KWF,NONE,AK,PRINCE OF WALES,AK,WATERFALL,WATERFALL,PR,PU,055-17-46.7600N,199066.7620N,133-14-36.0100W,0479676.0090W,0,26E,KETCHIKAN,KTN,KETCHIKAN,LC225-9481,,N,,122.900,POKW
SEAPLANE BASE,OOH,NONE,AK,ANGOON,AK,HOONAH,HOONAH,PU,PU,058-06-43.7700N,209203.7740N,135-27-06.5000W,0487626.4980W,0,28E,JUNEAU,JNU,JUNEAU,1-866-297-2236,,N,,122.700,POOH
SEAPLANE BASE,WSB,NONE,AK,PRINCE OF WALES,AK,STEAMBOAT BAY,STEAMBOAT BAY,PR,PU,055-31-46.7000N,199906.6990N,133-38-30.1100W,0481110.1100W,0,26E,KETCHIKAN,KTN,KETCHIKAN,LC225-9481,,N,,122.900,POWS
AIRPORT,TCT,NONE,AK,YUKON-KOYUKUK,AK,TAKOTNA,TAKOTNA,PU,PU,062-59-34.6000N,226774.6000N,156-01-47.0000W,0561707.0000W,423.1,17E,MC GRATH,ENA,KENAI,1-866-864-1737,,N,,122.900,PPCT
HELIPORT,DM2,NONE,AK,NOME,AK,DIOMEDE,DIOMEDE,PU,PU,065-45-31.0000N,236731.0000N,168-57-11.0000W,0608231.0000W,20,14E,NOME,OME,NOME,1-800-478-8400,,N,,123.000,PPDM
AIRPORT,16A,NONE,AK,BETHEL,AK,NUNAPITCHUK,NUNAPITCHUK,PU,PU,060-54-21.6000N,219261.6000N,162-26-26.1000W,0584786.1000W,21.9,18E,BETHEL,ENA,KENAI,1-866-864-1737,,N,,122.900,PPIT
AIRPORT,PIZ,NONE,AK,BARROW,AK,POINT LAY,POINT LAY LRRS,PU,PU,069-43-58.4000N,251038.4000N,163-00-19.2000W,0586819.2000W,28.5,15E,CAPE LISBURNE,BRW,BARROW,LC852-2511,,N,,122.800,PPIZ
SEAPLANE BASE,PWR,NONE,AK,SITKA,AK,PORT WALTER,PORT WALTER,PU,PU,056-22-51.6600N,202971.6620N,134-39-03.3500W,0484743.3520W,0,26E,JUNEAU,SIT,SITKA,1-800-478-6300,,N,,122.900,PPWR
AIRPORT,TKK,HNL,,FED STS MICRONESIA,FM,WENO ISLAND,CHUUK INTL,PU,PU,007-27-42.8100N,026862.8070N,151-50-34.8600E,0546634.8620E,10.4,05E,GNC 7,HNL,HONOLULU,1-800-WX-BRIEF,100LL A1+,N,,123.600,PTKK
AIRPORT,PNI,HNL,,FED STS MICRONESIA,FM,POHNPEI ISLAND,POHNPEI INTL,PU,PU,006-59-06.3000N,025146.3000N,158-12-35.3000E,0569555.3000E,8.9,07E,,HNL,HONOLULU,1-800-WX-BRIEF,100 100LL A1+,N,,123.600,PTPN
AIRPORT,ROR,HNL,,PALAU,PW,BABELTHUAP ISLAND,BABELTHUAP/KOROR,PU,PU,007-22-02.3000N,026522.3000N,134-32-39.3000E,0484359.3000E,176.5,01E,GNC 13,HNL,HONOLULU,1-800-WX-BRIEF,A1,N,,123.600,PTRO
AIRPORT,TTK,HNL,,FED STS MICRONESIA,FM,KOSRAE,KOSRAE,PU,PU,005-21-25.1000N,019285.1000N,162-57-30.2000E,0586650.2000E,11.6,08E,GNC 7,HNL,HONOLULU,1-800-WX-BRIEF,A1,N,,123.600,PTSA
AIRPORT,T11,HNL,,FED STS MICRONESIA,FM,YAP ISLAND,YAP INTL,PU,PU,009-29-56.0800N,034196.0800N,138-04-56.9400E,0497096.9430E,90.7,01E,GNC 13,HNL,HONOLULU,1-800-WX-BRIEF,A1,N,,123.600,PTYA
AIRPORT,TFFG,NONE,,SAINT MARTIN,MF,GRAND CASE,GRAND CASE,PU,PU,018-06-02.0000N,065162.0000N,063-02-56.0000W,0226976.0000W,20,11W,,SJU,SAN JUAN,1-800-WX-BRIEF,,N,,119.200,TFFG
AIRPORT,STT,ATL,VI,-VIRGIN ISLANDS-,VI,CHARLOTTE AMALIE,CYRIL E KING,PU,PU,018-20-14.3000N,066014.3000N,064-58-24.0000W,0233904.0000W,23.6,13W,PUERTO RICO-VIRGIN ISLANDS,SJU,SAN JUAN,1-800-WX-BRIEF,100LL A,Y,122.950,118.800,TIST
AIRPORT,STX,ATL,VI,-VIRGIN ISLANDS-,VI,CHRISTIANSTED,HENRY E ROHLSEN,PU,PU,017-42-05.4200N,063725.4160N,064-48-06.9900W,0233286.9945W,74.1,13W,PUERTO RICO-VIRGIN ISLANDS,SJU,SAN JUAN,1-800-WX-BRIEF,100LL A1+,Y,123.000,118.600,TISX
AIRPORT,ABO,ATL,PR,--PUERTO RICO,PR,ARECIBO,ANTONIO/NERY/JUARBE POL,PU,PU,018-27-03.2500N,066423.2450N,066-40-31.6200W,0240031.6190W,20.8,10W,PUERTO RICO-VIRGIN ISLANDS,SJU,SAN JUAN,1-800-WX-BRIEF,,N,122.800,122.800,TJAB
AIRPORT,BQN,ATL,PR,--PUERTO RICO,PR,AGUADILLA,RAFAEL HERNANDEZ,PU,PU,018-29-41.5000N,066581.5000N,067-07-46.0000W,0241666.0000W,237.2,10W,PUERTO RICO-VIRGIN ISLANDS,SJU,SAN JUAN,1-800-WX-BRIEF,100 A1,Y,,124.950,TJBQ
AIRPORT,CPX,ATL,PR,--PUERTO RICO,PR,ISLA DE CULEBRA,BENJAMIN RIVERA NORIEGA,PU,PU,018-18-46.6200N,065926.6160N,065-18-13.9700W,0235093.9690W,49,11W,PUERTO RICO-VIRGIN ISLANDS,SJU,SAN JUAN,1-800-WX-BRIEF,,N,,122.900,TJCP
AIRPORT,SIG,ATL,PR,--PUERTO RICO,PR,SAN JUAN,FERNANDO LUIS RIBAS DOMINICCI,PU,PU,018-27-24.4000N,066444.4000N,066-05-54.5000W,0237954.5000W,9.8,12W,PUERTO RICO-VIRGIN ISLANDS,SJU,SAN JUAN,1-800-WX-BRIEF,100 A,Y,,135.875,TJIG
AIRPORT,MAZ,ATL,PR,--PUERTO RICO,PR,MAYAGUEZ,EUGENIO MARIA DE HOSTOS,PU,PU,018-15-20.5000N,065720.5000N,067-08-54.5000W,0241734.5000W,27.7,10W,PUERTO RICO-VIRGIN ISLANDS,SJU,SAN JUAN,1-800-WX-BRIEF,,N,122.800,122.800,TJMZ
AIRPORT,PSE,ATL,PR,--PUERTO RICO,PR,PONCE,MERCEDITA,PU,PU,018-00-31.6100N,064831.6100N,066-33-52.2700W,0239632.2750W,28.4,11W,PUERTO RICO-VIRGIN ISLANDS,SJU,SAN JUAN,1-800-WX-BRIEF,A,N,122.700,122.700,TJPS
AIRPORT,RVR,ATL,PR,--PUERTO RICO,PR,CEIBA,JOSE APONTE DE LA TORRE,PU,PU,018-14-42.4000N,065682.4000N,065-38-36.3200W,0236316.3250W,38.1,12W,PUERTO RICO-VIRGIN ISLANDS,SJU,SAN JUAN,1-800-WX-BRIEF,100LL A,N,,122.700,TJRV
AIRPORT,SJU,ATL,PR,--PUERTO RICO,PR,SAN JUAN,LUIS MUNOZ MARIN INTL,PU,PU,018-26-21.8400N,066381.8370N,066-00-07.6800W,0237607.6800W,9.6,11W,PUERTO RICO-VIRGIN ISLANDS,SJU,SAN JUAN,1-800-WX-BRIEF,100 A+ A++,Y,123.000,,TJSJ
AIRPORT,VQS,ATL,PR,--PUERTO RICO,PR,ISLA DE VIEQUES,ANTONIO RIVERA RODRIGUEZ,PU,PU,018-08-05.3200N,065285.3200N,065-29-37.0200W,0235777.0200W,49,13W,PUERTO RICO-VIRGIN ISLANDS,SJU,SAN JUAN,1-800-WX-BRIEF,,N,123.000,123.000,TJVQ
